datetime,obs_type,usage,temp
2020-08-08 08:06:43.123222,warmup,100.0,65.528
2020-08-08 08:06:44.125331,warmup,100.0,66.066
2020-08-08 08:06:45.126726,warmup,100.0,65.528
2020-08-08 08:06:46.128838,warmup,100.0,65.528
2020-08-08 08:06:47.130979,warmup,100.0,65.528
2020-08-08 08:06:48.133116,warmup,100.0,65.528
2020-08-08 08:06:49.135339,warmup,100.0,65.528
2020-08-08 08:06:50.136770,warmup,100.0,65.528
2020-08-08 08:06:51.138852,warmup,100.0,65.528
2020-08-08 08:06:52.141073,warmup,94.2,65.528
2020-08-08 08:06:53.147063,warmup,98.5,64.99
2020-08-08 08:06:54.149400,warmup,100.0,65.528
2020-08-08 08:06:55.151529,warmup,100.0,66.066
2020-08-08 08:06:56.153637,warmup,100.0,64.99
2020-08-08 08:06:57.155731,warmup,100.0,66.604
2020-08-08 08:06:58.157858,warmup,100.0,66.604
2020-08-08 08:06:59.159977,warmup,100.0,65.528
2020-08-08 08:07:00.162140,warmup,100.0,65.528
2020-08-08 08:07:01.164361,warmup,100.0,65.528
2020-08-08 08:07:02.166477,warmup,100.0,65.528
2020-08-08 08:07:03.168594,warmup,100.0,65.528
2020-08-08 08:07:04.170696,warmup,100.0,65.528
2020-08-08 08:07:05.172824,warmup,100.0,66.604
2020-08-08 08:07:06.174923,warmup,100.0,66.066
2020-08-08 08:07:07.176735,warmup,100.0,65.528
2020-08-08 08:07:08.178836,warmup,100.0,66.604
2020-08-08 08:07:09.181043,warmup,100.0,66.604
2020-08-08 08:07:10.183232,warmup,100.0,65.528
2020-08-08 08:07:11.185407,warmup,100.0,65.528
2020-08-08 08:07:12.186726,warmup,100.0,66.604
2020-08-08 08:07:13.188838,warmup,100.0,66.604
2020-08-08 08:07:14.190935,warmup,100.0,66.066
2020-08-08 08:07:15.193051,warmup,100.0,65.528
2020-08-08 08:07:16.195142,warmup,100.0,66.066
2020-08-08 08:07:17.196755,warmup,100.0,66.604
2020-08-08 08:07:18.198839,warmup,100.0,66.066
2020-08-08 08:07:19.200980,warmup,100.0,66.604
2020-08-08 08:07:20.203088,warmup,100.0,66.604
2020-08-08 08:07:21.205205,warmup,100.0,65.528
2020-08-08 08:07:22.207429,warmup,94.1,66.604
2020-08-08 08:07:23.214285,warmup,98.3,66.066
2020-08-08 08:07:24.216560,warmup,100.0,66.604
2020-08-08 08:07:25.218670,warmup,100.0,66.066
2020-08-08 08:07:26.220769,warmup,100.0,66.604
2020-08-08 08:07:27.222854,warmup,100.0,66.066
2020-08-08 08:07:28.224971,warmup,100.0,66.066
2020-08-08 08:07:29.226730,warmup,100.0,66.066
2020-08-08 08:07:30.228915,warmup,100.0,66.604
2020-08-08 08:07:31.231028,warmup,100.0,66.604
2020-08-08 08:07:32.233129,warmup,100.0,66.604
2020-08-08 08:07:33.235232,warmup,100.0,66.604
2020-08-08 08:07:34.236731,warmup,100.0,66.604
2020-08-08 08:07:35.238836,warmup,100.0,66.604
2020-08-08 08:07:36.241220,warmup,100.0,66.604
2020-08-08 08:07:37.243327,warmup,100.0,66.604
2020-08-08 08:07:38.245459,warmup,100.0,66.604
2020-08-08 08:07:39.246829,warmup,100.0,66.604
2020-08-08 08:07:40.249033,warmup,100.0,66.604
2020-08-08 08:07:41.251253,warmup,100.0,66.604
2020-08-08 08:07:42.253402,warmup,100.0,66.604
2020-08-08 08:07:43.255499,warmup,100.0,66.604
2020-08-08 08:07:44.256724,warmup,100.0,66.604
2020-08-08 08:07:45.258845,warmup,100.0,66.604
2020-08-08 08:07:46.261010,warmup,100.0,66.604
2020-08-08 08:07:47.263119,warmup,100.0,66.604
2020-08-08 08:07:48.265312,warmup,100.0,66.604
2020-08-08 08:07:49.266855,warmup,100.0,66.604
2020-08-08 08:07:50.268995,warmup,100.0,66.604
2020-08-08 08:07:51.271100,warmup,100.0,66.604
2020-08-08 08:07:52.273336,warmup,94.2,66.604
2020-08-08 08:07:52.274086,max,,66.604
2020-08-08 08:07:53.276311,cooldown,0.2,63.376
2020-08-08 08:07:54.279183,cooldown,0.0,62.3
2020-08-08 08:07:55.281970,cooldown,0.0,60.686
2020-08-08 08:07:56.284687,cooldown,0.0,60.148
2020-08-08 08:07:57.287401,cooldown,0.0,59.072
2020-08-08 08:07:58.290141,cooldown,0.0,57.996
2020-08-08 08:07:59.292999,cooldown,0.0,57.996
2020-08-08 08:08:00.295752,cooldown,0.0,57.996
2020-08-08 08:08:01.298762,cooldown,0.7,57.458
2020-08-08 08:08:02.301521,cooldown,0.2,56.92
2020-08-08 08:08:03.304253,cooldown,0.0,56.382
2020-08-08 08:08:04.307041,cooldown,0.2,56.92
2020-08-08 08:08:05.309814,cooldown,0.0,55.844
2020-08-08 08:08:06.312577,cooldown,0.0,55.844
2020-08-08 08:08:07.315336,cooldown,0.2,55.306
2020-08-08 08:08:08.318213,cooldown,0.2,55.306
2020-08-08 08:08:09.321111,cooldown,1.3,55.306
2020-08-08 08:08:10.323965,cooldown,0.0,54.768
2020-08-08 08:08:11.326899,cooldown,0.2,54.23
2020-08-08 08:08:12.329673,cooldown,0.0,54.23
2020-08-08 08:08:13.332419,cooldown,0.0,53.692
2020-08-08 08:08:14.335175,cooldown,0.0,53.692
2020-08-08 08:08:15.337901,cooldown,0.0,53.154
2020-08-08 08:08:16.340629,cooldown,0.0,53.692
2020-08-08 08:08:17.343365,cooldown,0.0,53.154
2020-08-08 08:08:18.346091,cooldown,0.5,52.616
2020-08-08 08:08:19.348935,cooldown,0.0,52.616
2020-08-08 08:08:20.351700,cooldown,0.2,52.616
2020-08-08 08:08:21.354420,cooldown,0.0,51.54
2020-08-08 08:08:22.357172,cooldown,0.0,51.54
2020-08-08 08:08:23.360127,cooldown,0.2,52.078
2020-08-08 08:08:24.362906,cooldown,0.0,51.54
2020-08-08 08:08:25.365627,cooldown,0.0,51.54
2020-08-08 08:08:26.368484,cooldown,0.2,51.54
2020-08-08 08:08:27.371251,cooldown,0.0,51.54
2020-08-08 08:08:28.373978,cooldown,0.0,50.464
2020-08-08 08:08:29.376803,cooldown,0.2,50.464
2020-08-08 08:08:30.379559,cooldown,0.2,50.464
2020-08-08 08:08:31.382291,cooldown,0.0,50.464
2020-08-08 08:08:32.385030,cooldown,0.0,50.464
2020-08-08 08:08:33.387762,cooldown,0.0,49.926
2020-08-08 08:08:34.390530,cooldown,0.0,49.926
2020-08-08 08:08:35.393247,cooldown,0.0,49.926
2020-08-08 08:08:36.395985,cooldown,0.5,49.388
2020-08-08 08:08:37.398798,cooldown,0.0,49.388
2020-08-08 08:08:38.401527,cooldown,0.0,49.388
2020-08-08 08:08:39.404402,cooldown,1.3,49.388
2020-08-08 08:08:40.407262,cooldown,0.0,49.388
2020-08-08 08:08:41.410071,cooldown,0.0,49.388
2020-08-08 08:08:42.412836,cooldown,0.0,49.388
2020-08-08 08:08:43.415562,cooldown,0.0,49.388
2020-08-08 08:08:44.418383,cooldown,0.2,48.312
2020-08-08 08:08:45.421116,cooldown,0.0,48.312
2020-08-08 08:08:46.423842,cooldown,0.0,48.312
2020-08-08 08:08:47.426664,cooldown,0.2,48.85
2020-08-08 08:08:48.429546,cooldown,0.0,47.774
2020-08-08 08:08:49.432482,cooldown,1.0,48.312
